0.2, 1, -1, 1, -1, 2,3
0.2, 1, 1, 1, 1, 2.5,3
0.2, -1, 1, -1, 1, 2,3
0.2, 1, 1, 1, 1, 4.0,3
0.2, 1, 1, 1, 1, 3.0,2
0.2, -1, 1, -1, 1, 2.5,1
0.2, 1, 1, 1, 1, 2.5,1
0.2, 1, -1, 1, -1, 2.5,1
0.2, 1, 1, 1, 1, 4.0,1
